cik,name,tickers,exchanges,entity_type,sic,state_of_incorporation,filing_date,report_date,url,file_size_in_bytes,download_success,download_error,word_count,report_year,original_row_number,reason_type,dedup_action,dedup_rule,accession_number
0001377167,"Financial Gravity Companies, Inc.",FGCO,OTC,operating,6199.0,NV,2019-01-15,2018-09-30,https://www.sec.gov/Archives/edgar/data/1377167/000168316819000111/financialgravity_10k-093018.htm,2962119,True,,24176.0,2018,108992,,kept,kept_unflagged_or_reason1,0001683168-19-000111
0000073756,OCEANEERING INTERNATIONAL INC,OII,NYSE,operating,1389.0,DE,2014-02-20,2013-12-31,https://www.sec.gov/Archives/edgar/data/73756/000007375614000006/oii_10kx12312013.htm,11143305,True,,35341.0,2013,8813,,kept,kept_unflagged_or_reason1,0000073756-14-000006
0001614067,"Aridis Pharmaceuticals, Inc.",,,operating,2834.0,DE,2020-04-08,2019-12-31,https://www.sec.gov/Archives/edgar/data/1614067/000104746920002189/a2241140z10-k.htm,7848602,True,,88472.0,2019,142845,,kept,kept_unflagged_or_reason1,0001047469-20-002189
0001041954,ITC DELTACOM INC,,,operating,4813.0,DE,2007-03-29,2006-12-31,https://www.sec.gov/Archives/edgar/data/1041954/000119312507068763/d10k.htm,3815547,True,,72979.0,2006,59150,,kept,kept_unflagged_or_reason1,0001193125-07-068763
0001364954,"CHEGG, INC",CHGG,NYSE,operating,8200.0,DE,2025-02-24,2024-12-31,https://www.sec.gov/Archives/edgar/data/1364954/000136495425000013/chgg-20241231.htm,11982192,True,,59655.0,2024,106041,,kept,kept_unflagged_or_reason1,0001364954-25-000013
0001655971,"Glacier Worldwide, Inc.",,,operating,7389.0,NV,2022-04-11,2020-12-31,https://www.sec.gov/Archives/edgar/data/1655971/000164033422000734/pods_10k.htm,1605772,True,,15170.0,2020,147051,,kept,kept_unflagged_or_reason1,0001640334-22-000734
0001281126,ONYX ACCEPTANCE OWNER TRUST 2004-A,,,operating,6189.0,DE,2005-03-30,2004-12-31,https://www.sec.gov/Archives/edgar/data/1281126/000128112605000010/a10k2004a.txt,16559,True,,1258.0,2004,90184,,kept,kept_unflagged_or_reason1,0001281126-05-000010
0000891417,Nano Magic Inc.,NMGX,OTC,operating,3470.0,DE,2023-04-11,2022-12-31,https://www.sec.gov/Archives/edgar/data/891417/000149315223011856/form10-k.htm,7766611,True,,30822.0,2022,40710,,kept,kept_unflagged_or_reason1,0001493152-23-011856
0000079677,POSSIS MEDICAL INC,,,operating,3842.0,MN,2007-10-16,2007-07-31,https://www.sec.gov/Archives/edgar/data/79677/000115752307009832/a5516902.txt,283332,True,,26009.0,2007,9688,,kept,kept_unflagged_or_reason1,0001157523-07-009832
0001699382,"PMV Pharmaceuticals, Inc.",PMVP,Nasdaq,operating,2834.0,DE,2022-03-01,2021-12-31,https://www.sec.gov/Archives/edgar/data/1699382/000156459022007860/pmvp-10k_20211231.htm,15496548,True,,89594.0,2021,150278,,kept,kept_unflagged_or_reason1,0001564590-22-007860
0001975218,Nabors Energy Transition Corp. II,,,operating,6770.0,E9,2025-03-28,2024-12-31,https://www.sec.gov/Archives/edgar/data/1975218/000141057825000525/netd-20241231x10k.htm,6442060,True,,86817.0,2024,161341,,kept,kept_unflagged_or_reason1,0001410578-25-000525
0001527698,"ML Capital Group, Inc.",,,operating,2111.0,NV,2014-03-31,2013-12-31,https://www.sec.gov/Archives/edgar/data/1527698/000147793214001361/mlcg_10k.htm,2509738,True,,12077.0,2013,132472,,kept,kept_unflagged_or_reason1,0001477932-14-001361
0001631406,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C21,,,operating,6189.0,DE,2023-03-27,2022-12-31,https://www.sec.gov/Archives/edgar/data/1631406/000188852423003968/msc15c21_10k2022.htm,17723435,True,,6614.0,2022,144664,,kept,kept_unflagged_or_reason1,0001888524-23-003968
0001608249,"Zayo Group Holdings, Inc.",,,operating,4813.0,DE,2015-09-18,2015-06-30,https://www.sec.gov/Archives/edgar/data/1608249/000156459015008052/zayo-10k_20150630.htm,23137358,True,,70471.0,2015,142230,,kept,kept_unflagged_or_reason1,0001564590-15-008052
0000004811,AMERICAN CONSUMERS INC,,,operating,5411.0,GA,2008-08-29,2008-05-31,https://www.sec.gov/Archives/edgar/data/4811/000114036108020494/form10k.htm,1307954,True,,12220.0,2008,514,,kept,kept_unflagged_or_reason1,0001140361-08-020494
0001343719,Energy XXI Ltd,,,operating,1382.0,D0,2015-09-29,2015-06-30,https://www.sec.gov/Archives/edgar/data/1343719/000114420415057225/v413187_10k.htm,80418839,True,,172695.0,2015,102050,,kept,kept_unflagged_or_reason1,0001144204-15-057225
0001457543,CAREFUSION Corp,,,operating,3841.0,,2014-08-11,2014-06-30,https://www.sec.gov/Archives/edgar/data/1457543/000150282314000040/carefusion201410-k.htm,19247718,True,,60879.0,2014,123829,,kept,kept_unflagged_or_reason1,0001502823-14-000040
0000790715,SIGMA DESIGNS INC,,,operating,3674.0,CA,2018-04-24,2018-02-03,https://www.sec.gov/Archives/edgar/data/790715/000143774918007502/sigm20180203_10k.htm,17191339,True,,60624.0,2018,25970,,kept,kept_unflagged_or_reason1,0001437749-18-007502
0001378140,"Ocean Power Technologies, Inc.",OPTT,NYSE,operating,4911.0,NJ,2024-07-25,2024-04-30,https://www.sec.gov/Archives/edgar/data/1378140/000149315224029074/form10-k.htm,7209847,True,,48577.0,2024,109211,,kept,kept_unflagged_or_reason1,0001493152-24-029074
0001818382,"Humacyte, Inc.",HUMA|HUMAW,Nasdaq|Nasdaq,operating,2836.0,DE,2022-03-29,2021-12-31,https://www.sec.gov/Archives/edgar/data/1818382/000181838222000011/huma-20211231.htm,15039430,True,,113381.0,2021,156407,,kept,kept_unflagged_or_reason1,0001818382-22-000011
0001607749,Honda Auto Receivables 2014-2 Owner Trust,,,operating,6189.0,DE,2017-06-16,2017-03-31,https://www.sec.gov/Archives/edgar/data/1607749/000157104917005989/t1701805x2_10k.htm,202670,True,,2657.0,2017,142193,,kept,kept_unflagged_or_reason1,0001571049-17-005989
0000883587,"Citi Investor Services, Inc.",,,operating,6200.0,DE,2002-09-27,2002-06-30,https://www.sec.gov/Archives/edgar/data/883587/000095012302009232/y64184e10vk.txt,296460,True,,8441.0,2002,38669,,kept,kept_unflagged_or_reason1,0000950123-02-009232
0000814898,HILB ROGAL & HOBBS CO,,,operating,6411.0,VA,2008-02-29,2007-12-31,https://www.sec.gov/Archives/edgar/data/814898/000119312508043529/d10k.htm,1136491,True,,33688.0,2007,29319,,kept,kept_unflagged_or_reason1,0001193125-08-043529
0001019034,BIO KEY INTERNATIONAL INC,BKYI,Nasdaq,operating,7372.0,DE,2018-04-02,2017-12-31,https://www.sec.gov/Archives/edgar/data/1019034/000143774918006054/bkyi20171231_10k.htm,7969117,True,,34602.0,2017,54953,,kept,kept_unflagged_or_reason1,0001437749-18-006054
0000013573,BOWL AMERICA INC,,,operating,7900.0,MD,2019-09-26,2019-06-30,https://www.sec.gov/Archives/edgar/data/13573/000143774919019108/bwl-a20190630_10k.htm,4054778,True,,12046.0,2019,1708,,kept,kept_unflagged_or_reason1,0001437749-19-019108
0001497055,"GroGenesis, Inc.",,,operating,700.0,NV,2012-07-13,2012-05-31,https://www.sec.gov/Archives/edgar/data/1497055/000139390512000367/lisboa_10k.htm,974654,True,,13790.0,2012,128305,,kept,kept_unflagged_or_reason1,0001393905-12-000367
0000834162,MTR GAMING GROUP INC,,,operating,7011.0,DE,2007-04-02,2006-12-31,https://www.sec.gov/Archives/edgar/data/834162/000110465907024628/a07-5974_110k.htm,2242601,True,,48224.0,2006,31653,,kept,kept_unflagged_or_reason1,0001104659-07-024628
0001824293,"GRI Bio, Inc.",GRI,Nasdaq,operating,2834.0,DE,2023-02-24,2022-12-31,https://www.sec.gov/Archives/edgar/data/1824293/000182429323000016/ck0001824293-20221231.htm,5684751,True,,56585.0,2022,157006,,kept,kept_unflagged_or_reason1,0001824293-23-000016
0001742867,CarMax Auto Owner Trust 2018-3,,,operating,6189.0,,2020-05-21,2020-02-29,https://www.sec.gov/Archives/edgar/data/1742867/000174286720000027/caot2018-310xk052020.htm,365029,True,,2154.0,2020,152856,,kept,kept_unflagged_or_reason1,0001742867-20-000027
0000923144,WILLIAMS SCOTSMAN INTERNATIONAL INC,,,operating,7359.0,DE,2007-03-12,2006-12-31,https://www.sec.gov/Archives/edgar/data/923144/000110465907018246/a07-5647_110k.htm,3921548,True,,41137.0,2006,46796,,kept,kept_unflagged_or_reason1,0001104659-07-018246
0001412212,ITRACKR SYSTEMS INC,,,operating,7372.0,FL,2010-04-13,2009-12-31,https://www.sec.gov/Archives/edgar/data/1412212/000114420410019639/v180773_10k.htm,1478911,True,,28626.0,2009,116642,,kept,kept_unflagged_or_reason1,0001144204-10-019639
0000815065,STERIS CORP,,,operating,3842.0,OH,2014-05-29,2014-03-31,https://www.sec.gov/Archives/edgar/data/815065/000081506514000004/ste331201410-k.htm,21277515,True,,60161.0,2014,29383,,kept,kept_unflagged_or_reason1,0000815065-14-000004
0001345743,Alternative Loan Trust 2005-70CB,,,operating,6189.0,,2006-03-28,2005-12-31,https://www.sec.gov/Archives/edgar/data/1345743/000090514806002740/efc6-0818_584314610k.txt,25418,True,,1595.0,2005,102347,,kept,kept_unflagged_or_reason1,0000905148-06-002740
0001195550,CWMBS INC CHL MORTGAGE PASS THROUGH TRUST 2002-19,,,operating,6189.0,DE,2003-03-28,2002-12-31,https://www.sec.gov/Archives/edgar/data/1195550/000090514803001267/efc3-0477_5324213form10k.txt,26365,True,,1778.0,2002,83925,,kept,kept_unflagged_or_reason1,0000905148-03-001267
0001293283,"Roebling Financial Corp, Inc.",,,operating,6035.0,,2010-12-23,2010-09-30,https://www.sec.gov/Archives/edgar/data/1293283/000094627510000553/f10k_093010-0203.htm,2843537,True,,16560.0,2010,92954,,kept,kept_unflagged_or_reason1,0000946275-10-000553
0000071691,NEW YORK TIMES CO,NYT,NYSE,operating,2711.0,NY,2021-02-25,2020-12-27,https://www.sec.gov/Archives/edgar/data/71691/000007169121000006/nyt-20201227.htm,20539748,True,,60262.0,2020,8500,,kept,kept_unflagged_or_reason1,0000071691-21-000006
0000217346,TEXTRON INC,TXT,NYSE,operating,3720.0,DE,2024-02-12,2023-12-30,https://www.sec.gov/Archives/edgar/data/217346/000021734624000017/txt-20231230.htm,16073831,True,,45910.0,2023,14038,,kept,kept_unflagged_or_reason1,0000217346-24-000017
0001377889,"Tia IV, Inc",,,operating,7200.0,DE,2010-01-06,2009-09-30,https://www.sec.gov/Archives/edgar/data/1377889/000114420410000611/v170601_10k.htm,1024926,True,,13154.0,2009,109115,,kept,kept_unflagged_or_reason1,0001144204-10-000611
0001274792,MERRIMACK PHARMACEUTICALS INC,,,operating,2834.0,DE,2016-02-26,2015-12-31,https://www.sec.gov/Archives/edgar/data/1274792/000119312516480919/d125943d10k.htm,7002472,True,,93296.0,2015,89269,,kept,kept_unflagged_or_reason1,0001193125-16-480919
0000945989,ASTEA INTERNATIONAL INC,,,operating,7372.0,DE,2013-03-27,2012-12-31,https://www.sec.gov/Archives/edgar/data/945989/000095015913000203/astea10k.htm,4934317,True,,35181.0,2012,50122,,kept,kept_unflagged_or_reason1,0000950159-13-000203
0000910406,HAIN CELESTIAL GROUP INC,HAIN,Nasdaq,operating,2000.0,DE,2011-08-29,2011-06-30,https://www.sec.gov/Archives/edgar/data/910406/000119312511235494/d10k.htm,9739327,True,,43207.0,2011,43535,,kept,kept_unflagged_or_reason1,0001193125-11-235494
0001161976,"TALEN ENERGY SUPPLY, LLC",,,operating,4911.0,PA,2009-02-27,2008-12-31,https://www.sec.gov/Archives/edgar/data/1161976/000092222409000020/form10k2008.htm,13006646,True,,161893.0,2008,79762,,kept,kept_unflagged_or_reason1,0000922224-09-000020
0000896778,CONCEPTUS INC,,,operating,3841.0,DE,2007-03-15,2006-12-31,https://www.sec.gov/Archives/edgar/data/896778/000110465907019526/a07-7755_110k.htm,1911314,True,,46488.0,2006,41905,,kept,kept_unflagged_or_reason1,0001104659-07-019526
0000082473,INNSUITES HOSPITALITY TRUST,IHT,NYSE,operating,6798.0,OH,2020-08-14,2020-01-31,https://www.sec.gov/Archives/edgar/data/82473/000149315220015642/form10-k.htm,7476517,True,,44214.0,2020,10104,,kept,kept_unflagged_or_reason1,0001493152-20-015642
0001581990,PLAINS GP HOLDINGS LP,PAGP,Nasdaq,operating,4610.0,DE,2021-03-01,2020-12-31,https://www.sec.gov/Archives/edgar/data/1581990/000158199021000007/pagp-20201231.htm,29331111,True,,113958.0,2020,139186,,kept,kept_unflagged_or_reason1,0001581990-21-000007
0000739878,"KID BRANDS, INC",,,operating,3990.0,NJ,2007-03-30,2006-12-31,https://www.sec.gov/Archives/edgar/data/739878/000110465907024396/a07-5599_110k.htm,2206043,True,,53361.0,2006,21732,,kept,kept_unflagged_or_reason1,0001104659-07-024396
0000755001,UNITIL CORP,UTL,NYSE,operating,4931.0,NH,2016-01-28,2015-12-31,https://www.sec.gov/Archives/edgar/data/755001/000119312516440721/d110360d10k.htm,10783978,True,,56635.0,2015,23181,,kept,kept_unflagged_or_reason1,0001193125-16-440721
0001351223,GreenPoint MFT 2006-AR2,,,operating,6189.0,DE,2007-03-30,2006-12-31,https://www.sec.gov/Archives/edgar/data/1351223/000105640407001247/gpm06ar2_10k-2006.txt,69805,True,,8964.0,2006,103325,,kept,kept_unflagged_or_reason1,0001056404-07-001247
0001921865,ASP Isotopes Inc.,ASPI,Nasdaq,operating,2890.0,DE,2024-04-10,2023-12-31,https://www.sec.gov/Archives/edgar/data/1921865/000147793224001964/aspi_10k.htm,7465005,True,,66893.0,2023,160772,,kept,kept_unflagged_or_reason1,0001477932-24-001964
0001456857,"MJ Holdings, Inc.",,,operating,7389.0,NV,2019-10-16,2018-12-31,https://www.sec.gov/Archives/edgar/data/1456857/000121390019020407/f10k2018_mjholdings.htm,4008484,True,,42541.0,2018,123805,,kept,kept_unflagged_or_reason1,0001213900-19-020407
0000863835,GEODYNE ENERGY INCOME LTD PARTNERSHIP III-B,,,operating,1311.0,OK,2004-03-30,2003-12-31,https://www.sec.gov/Archives/edgar/data/863835/000088823904000126/geoiii.txt,472334,True,,41327.0,2003,35319,,kept,kept_unflagged_or_reason1,0000888239-04-000126
0001613665,"Great Western Bancorp, Inc.",,,operating,6022.0,DE,2014-12-12,2014-09-30,https://www.sec.gov/Archives/edgar/data/1613665/000161366514000003/gwb-20140930x10xk.htm,6734510,True,,103613.0,2014,142734,,kept,kept_unflagged_or_reason1,0001613665-14-000003
0000921560,"Moregain Pictures, Inc.",,,operating,6770.0,,2018-10-16,2018-06-30,https://www.sec.gov/Archives/edgar/data/921560/000155335018001125/alad_10k.htm,2113579,True,,19769.0,2018,46333,,kept,kept_unflagged_or_reason1,0001553350-18-001125
0000844965,TETRA TECHNOLOGIES INC,TTI,NYSE,operating,1311.0,DE,2020-03-16,2019-12-31,https://www.sec.gov/Archives/edgar/data/844965/000084496520000002/tti2019123110k.htm,14885037,True,,62334.0,2019,32805,,kept,kept_unflagged_or_reason1,0000844965-20-000002
0000768892,"BPO Management Services, Inc.",,,operating,7371.0,PA,2008-03-31,2007-12-31,https://www.sec.gov/Archives/edgar/data/768892/000110465908021010/a08-9135_110k.htm,1690861,True,,39558.0,2007,24092,,kept,kept_unflagged_or_reason1,0001104659-08-021010
0001001115,GEOSPACE TECHNOLOGIES CORP,GEOS,Nasdaq,operating,3829.0,TX,2005-12-22,2005-09-30,https://www.sec.gov/Archives/edgar/data/1001115/000119312505247590/d10k.htm,947746,True,,29842.0,2005,51176,,kept,kept_unflagged_or_reason1,0001193125-05-247590
0000054480,KANSAS CITY SOUTHERN,,,operating,4011.0,DE,2020-01-24,2019-12-31,https://www.sec.gov/Archives/edgar/data/54480/000005448020000015/kcs1231201910k.htm,26028344,True,,57504.0,2019,6513,,kept,kept_unflagged_or_reason1,0000054480-20-000015
0000859737,HOLOGIC INC,HOLX,Nasdaq,operating,3844.0,DE,2016-11-17,2016-09-24,https://www.sec.gov/Archives/edgar/data/859737/000085973716000071/holx_q4-2016.htm,18901989,True,,84419.0,2016,34718,,kept,kept_unflagged_or_reason1,0000859737-16-000071
0001507615,ANDEAVOR LOGISTICS LP,,,operating,4610.0,DE,2018-02-21,2017-12-31,https://www.sec.gov/Archives/edgar/data/1507615/000150761518000030/andx201710-k.htm,14499956,True,,95416.0,2017,129994,,kept,kept_unflagged_or_reason1,0001507615-18-000030
0001496337,ETFS Asian Gold Trust,,,operating,6221.0,DE,2014-02-28,2013-12-31,https://www.sec.gov/Archives/edgar/data/1496337/000149633714000003/agol-20131231x10k.htm,3932023,True,,25292.0,2013,128206,,kept,kept_unflagged_or_reason1,0001496337-14-000003
0001403739,SONNEN Corp,,,operating,7370.0,NV,2010-10-13,2010-06-30,https://www.sec.gov/Archives/edgar/data/1403739/000121152410000214/kjune2010.htm,1024574,True,,22182.0,2010,114781,,kept,kept_unflagged_or_reason1,0001211524-10-000214
0001673772,"RAPT Therapeutics, Inc.",,,operating,2834.0,DE,2024-03-07,2023-12-31,https://www.sec.gov/Archives/edgar/data/1673772/000095017024027594/rapt-20231231.htm,11725223,True,,80783.0,2023,148334,,kept,kept_unflagged_or_reason1,0000950170-24-027594
0001363254,Pegasi Energy Resources Corporation.,,,operating,1311.0,NV,2013-03-27,2012-12-31,https://www.sec.gov/Archives/edgar/data/1363254/000118518513000618/pegasienergy10k123112.htm,12979281,True,,47543.0,2012,105729,,kept,kept_unflagged_or_reason1,0001185185-13-000618
0001293310,"HUMANIGEN, INC",,,operating,2834.0,DE,2014-03-13,2013-12-31,https://www.sec.gov/Archives/edgar/data/1293310/000104746914002331/a2218868z10-k.htm,11059796,True,,60053.0,2013,92959,,kept,kept_unflagged_or_reason1,0001047469-14-002331
0001301611,"LEGACY LIFEPOINT HEALTH, INC.",,,operating,8062.0,DE,2018-02-23,2017-12-31,https://www.sec.gov/Archives/edgar/data/1301611/000130161118000005/lpnt-20171231x10k.htm,28923717,True,,95034.0,2017,94396,,kept,kept_unflagged_or_reason1,0001301611-18-000005
0001172300,WASHINGTON MUTUAL MORT SEC CORP MORT PAS THR CER SE 2002-MS3,,,operating,6189.0,DE,2003-03-28,2003-03-27,https://www.sec.gov/Archives/edgar/data/1172300/000121969203000074/wmms2002ms3_f10k.htm,176669,True,,3466.0,2003,81865,1.0,kept,kept_unflagged_or_reason1,0001219692-03-000074
0001002590,"STAR GROUP, L.P.",SGU,NYSE,operating,5990.0,DE,2010-12-09,2010-09-30,https://www.sec.gov/Archives/edgar/data/1002590/000119312510277488/d10k.htm,2867646,True,,57021.0,2010,51690,,kept,kept_unflagged_or_reason1,0001193125-10-277488
0000357294,HOVNANIAN ENTERPRISES INC,HOV|HOVNP|HOVVB,NYSE|Nasdaq|OTC,operating,1531.0,DE,2012-12-20,2012-10-31,https://www.sec.gov/Archives/edgar/data/357294/000143774912013055/hovnanian_10k-103112.htm,26904104,True,,69632.0,2012,17287,,kept,kept_unflagged_or_reason1,0001437749-12-013055
0000784539,EACO CORP,EACO,OTC,operating,5065.0,FL,2006-03-28,2005-12-28,https://www.sec.gov/Archives/edgar/data/784539/000078453906000011/eaco10k2005.txt,158016,True,,4044.0,2005,25129,,kept,kept_unflagged_or_reason1,0000784539-06-000011
0001592291,Ford Credit Auto Owner Trust 2013-D,,,operating,6189.0,,2014-03-21,2013-12-31,https://www.sec.gov/Archives/edgar/data/1592291/000110465914021769/a14-8499_110k.htm,333907,True,,2392.0,2013,140529,,kept,kept_unflagged_or_reason1,0001104659-14-021769
0000700841,"RCM TECHNOLOGIES, INC.",RCMT,Nasdaq,operating,7363.0,NV,2025-03-13,2024-12-28,https://www.sec.gov/Archives/edgar/data/700841/000143774925007557/rcmt20241228_10k.htm,9938899,True,,44268.0,2024,17385,,kept,kept_unflagged_or_reason1,0001437749-25-007557
0001967097,"Atmos Energy Kansas Securitization I, LLC",,,operating,6189.0,TX,2023-12-29,2023-09-30,https://www.sec.gov/Archives/edgar/data/1967097/000196709723000004/aek-20230930.htm,470665,True,,3006.0,2023,161258,,kept,kept_unflagged_or_reason1,0001967097-23-000004
0001035675,NSTAR/MA,,,operating,4911.0,,2003-03-27,2002-12-31,https://www.sec.gov/Archives/edgar/data/1035675/000103567503000008/nstar10k2002.txt,388276,True,,44680.0,2002,57630,,kept,kept_unflagged_or_reason1,0001035675-03-000008
0001685212,COMM 2016-COR1 Mortgage Trust,,,operating,6189.0,DE,2018-03-19,2017-12-31,https://www.sec.gov/Archives/edgar/data/1685212/000105640418001418/ccc16cor_10k-2017.htm,3727851,True,,14691.0,2017,149258,,kept,kept_unflagged_or_reason1,0001056404-18-001418
0001506481,LVFAR Green Technology Corp.,,,operating,6770.0,DE,2015-01-29,2014-10-31,https://www.sec.gov/Archives/edgar/data/1506481/000121390015000572/f10k2014_lvfargreen.htm,1300979,True,,15198.0,2014,129845,,kept,kept_unflagged_or_reason1,0001213900-15-000572
0001501972,"Sanomedics, Inc.",,,operating,3829.0,DE,2015-05-12,2014-12-31,https://www.sec.gov/Archives/edgar/data/1501972/000147793215003009/simh_10k.htm,5078975,True,,42294.0,2014,129211,,kept,kept_unflagged_or_reason1,0001477932-15-003009
0000823768,WASTE MANAGEMENT INC,WM,NYSE,operating,4953.0,DE,2024-02-13,2023-12-31,https://www.sec.gov/Archives/edgar/data/823768/000155837024001049/wm-20231231x10k.htm,18661533,True,,82295.0,2023,30390,,kept,kept_unflagged_or_reason1,0001558370-24-001049
0001065246,HI/FN INC,,,operating,3674.0,DE,2006-12-14,2006-09-30,https://www.sec.gov/Archives/edgar/data/1065246/000106524606000097/form10-kfy2006.htm,3126765,True,,42128.0,2006,64143,,kept,kept_unflagged_or_reason1,0001065246-06-000097
0000811532,CEDAR FAIR L P,,,operating,7990.0,DE,2024-02-16,2023-12-31,https://www.sec.gov/Archives/edgar/data/811532/000081153224000035/fun-20231231.htm,8733737,True,,42694.0,2023,28466,,kept,kept_unflagged_or_reason1,0000811532-24-000035
0000949859,CFC INTERNATIONAL INC,,,operating,2891.0,DE,2003-03-21,2002-12-31,https://www.sec.gov/Archives/edgar/data/949859/000094985903000003/form10k.txt,322701,True,,29315.0,2002,50819,,kept,kept_unflagged_or_reason1,0000949859-03-000003
0001294608,Solo Cup CO,,,operating,3089.0,DE,2010-03-25,2009-12-27,https://www.sec.gov/Archives/edgar/data/1294608/000119312510067268/d10k.htm,2146675,True,,58309.0,2009,93190,,kept,kept_unflagged_or_reason1,0001193125-10-067268
0000851520,EXPONENT INC,EXPO,Nasdaq,operating,8742.0,DE,2020-02-28,2020-01-03,https://www.sec.gov/Archives/edgar/data/851520/000156459020007824/expo-10k_20200103.htm,16982813,True,,32381.0,2020,33691,,kept,kept_unflagged_or_reason1,0001564590-20-007824
0001345070,GSAMP TRUST 2005-WMC2,,,operating,6189.0,DE,2006-03-30,2006-03-30,https://www.sec.gov/Archives/edgar/data/1345070/000102024206000414/gs05w210k.txt,42907,True,,991.0,2006,102220,,kept,kept_unflagged_or_reason1,0001020242-06-000414
0001843634,Ford Credit Auto Owner Trust 2021-A,,,operating,6189.0,,2022-03-23,2021-12-31,https://www.sec.gov/Archives/edgar/data/1843634/000184363422000016/axpublicretail2021xa2021.htm,211955,True,,2072.0,2021,158383,,kept,kept_unflagged_or_reason1,0001843634-22-000016
0001050550,VOLTERRA SEMICONDUCTOR CORP,,,operating,3674.0,,2013-03-06,2012-12-31,https://www.sec.gov/Archives/edgar/data/1050550/000119312513093890/d444378d10k.htm,7269033,True,,35837.0,2012,61088,,kept,kept_unflagged_or_reason1,0001193125-13-093890
0001099160,BEASLEY BROADCAST GROUP INC,BBGI,Nasdaq,operating,4832.0,DE,2010-03-11,2009-12-31,https://www.sec.gov/Archives/edgar/data/1099160/000119312510053370/d10k.htm,872135,True,,29224.0,2009,71115,,kept,kept_unflagged_or_reason1,0001193125-10-053370
0001643721,"LEAFBUYER TECHNOLOGIES, INC.",LBUY,OTC,operating,8742.0,NV,2023-09-28,2023-06-30,https://www.sec.gov/Archives/edgar/data/1643721/000147793223007194/lbuy_10k.htm,3972991,True,,26399.0,2023,145870,,kept,kept_unflagged_or_reason1,0001477932-23-007194
0001297341,Kentucky First Federal Bancorp,KFFB,Nasdaq,operating,6035.0,,2024-10-03,2024-06-30,https://www.sec.gov/Archives/edgar/data/1297341/000121390024085121/ea0215440-10k_kentucky.htm,12222590,True,,27427.0,2024,93683,,kept,kept_unflagged_or_reason1,0001213900-24-085121
0001501972,"Sanomedics, Inc.",,,operating,3829.0,DE,2011-04-14,2010-12-31,https://www.sec.gov/Archives/edgar/data/1501972/000101376211001021/form10k.htm,1436129,True,,40880.0,2010,129207,,kept,kept_unflagged_or_reason1,0001013762-11-001021
0000891532,PERMA FIX ENVIRONMENTAL SERVICES INC,PESI,Nasdaq,operating,4955.0,DE,2015-03-31,2014-12-31,https://www.sec.gov/Archives/edgar/data/891532/000143774915006469/perma20141231_10k.htm,38377949,True,,65925.0,2014,40756,,kept,kept_unflagged_or_reason1,0001437749-15-006469
0000884144,ASURE SOFTWARE INC,ASUR,Nasdaq,operating,7373.0,DE,2011-03-31,2010-12-31,https://www.sec.gov/Archives/edgar/data/884144/000118518511000393/asuresoftware10k123110.htm,1315336,True,,25315.0,2010,38855,,kept,kept_unflagged_or_reason1,0001185185-11-000393
0000792161,"ROYAL HAWAIIAN ORCHARDS, L.P.",,,operating,100.0,DE,2008-03-26,2007-12-31,https://www.sec.gov/Archives/edgar/data/792161/000110465908019940/a08-8988_110k.htm,1895092,True,,33130.0,2007,26142,,kept,kept_unflagged_or_reason1,0001104659-08-019940
0001009626,BROCADE COMMUNICATIONS SYSTEMS INC,,,operating,3576.0,DE,2007-01-09,2006-10-28,https://www.sec.gov/Archives/edgar/data/1009626/000095013407000343/f26246e10vk.htm,2137510,True,,63527.0,2006,53039,,kept,kept_unflagged_or_reason1,0000950134-07-000343
0000819220,MULTI COLOR Corp,,,operating,2750.0,OH,2015-06-12,2015-03-31,https://www.sec.gov/Archives/edgar/data/819220/000119312515221427/d893167d10k.htm,13186154,True,,43416.0,2015,29758,,kept,kept_unflagged_or_reason1,0001193125-15-221427
0000040533,GENERAL DYNAMICS CORP,GD,NYSE,operating,3730.0,DE,2023-02-07,2022-12-31,https://www.sec.gov/Archives/edgar/data/40533/000004053323000014/gd-20221231.htm,37727648,True,,45815.0,2022,5130,,kept,kept_unflagged_or_reason1,0000040533-23-000014
0000351710,GBC BANCORP,,,operating,6022.0,CA,2003-03-28,2002-12-31,https://www.sec.gov/Archives/edgar/data/351710/000101706203000650/d10k.htm,2794981,True,,48668.0,2002,16280,,kept,kept_unflagged_or_reason1,0001017062-03-000650
0001353722,"Mewbourne Energy Partners 06-A, L.P.",,,operating,1311.0,DE,2007-03-30,2006-12-31,https://www.sec.gov/Archives/edgar/data/1353722/000119312507070052/d10k.htm,244413,True,,9936.0,2006,103864,,kept,kept_unflagged_or_reason1,0001193125-07-070052
0001698519,Adveco Group Inc.,,,operating,5130.0,NV,2018-04-23,2017-12-31,https://www.sec.gov/Archives/edgar/data/1698519/000147793218001985/advv_10k.htm,3602668,True,,12362.0,2017,150172,,kept,kept_unflagged_or_reason1,0001477932-18-001985
0001029831,HILLMAN COMPANIES INC,,,operating,5080.0,DE,2008-03-28,2007-12-31,https://www.sec.gov/Archives/edgar/data/1029831/000095013308001329/w52089e10vk.htm,763952,True,,38714.0,2007,56816,,kept,kept_unflagged_or_reason1,0000950133-08-001329
0000060849,LUFKIN INDUSTRIES INC,,,operating,3560.0,TX,2010-03-01,2009-12-31,https://www.sec.gov/Archives/edgar/data/60849/000006084910000013/form10k.htm,3064519,True,,32699.0,2009,7155,1.0,kept,kept_unflagged_or_reason1,0000060849-10-000013
